PC1,Converted
28153.60514762625,0
28147.092345344834,0
28145.023781495052,1
28141.328920272645,0
28135.4999001167,1
28126.376572922454,1
28119.530383267207,1
28116.328891884885,1
28106.05283282406,1
28103.976641296642,1
28102.329894162598,0
28096.468986274092,0
28087.929502716986,1
28085.393232500064,0
28083.188569434802,0
28076.38132425805,0
28063.348932402907,0
28054.328914021142,1
28052.35040624265,0
28037.74135152879,0
28029.775696556084,1
28026.518040015013,0
28011.84522787342,1
27995.39944313804,0
27987.969499388942,1
27985.14285937464,1
27984.085233834456,1
27980.328935235855,0
27966.58279484033,0
27965.328936937498,0
27960.942354832194,0
27959.374202654115,0
27951.33467636956,0
27942.830974148354,1
27939.645177919534,1
27925.488965760218,0
27921.46753898554,0
27911.132861038554,1
27901.02766813722,1
27878.52855542442,0
27868.532328634523,1
27862.469020055258,0
27846.58092616743,0
27837.946174812736,1
27835.395165430033,0
27821.130473158788,1
27801.449920251267,0
27799.911408392247,1
27796.77661616332,1
27772.333278081845,0
27765.45755058434,0
27764.959061458474,1
27735.552343732677,0
27723.484255136107,0
27722.350428465637,0
27718.269597347477,1
27716.835711706197,0
27712.12956522347,1
27706.328966319794,0
27697.064755776664,1
27692.88389613363,0
27691.328968021437,1
27682.362830589293,0
27673.877633021446,0
27672.328970176983,0
27632.42945530091,0
27627.50377898733,0
27574.777618845226,0
27569.754787407583,1
27561.86809898482,1
27535.777144466643,1
27534.440487228567,1
27528.840981247835,0
27521.40187978698,0
27517.93624088494,1
27514.958604996325,0
27513.905284809414,1
27502.429510216694,0
27491.399008365348,0
27482.36095080315,0
27476.77573849284,1
27469.328994856915,0
27453.725229381933,1
27452.49665048695,0
27451.32899029611,0
27435.388556696475,0
27410.451894431724,0
27405.353304922697,0
27387.336164945038,0
27335.801899820915,1
27323.74954619154,0
27312.049597384408,1
27292.490542887943,0
27288.343305381946,0
27277.497196048964,0
27264.329025348416,0
27261.461910087382,0
27225.51337194245,0
27221.346667362377,0
27201.525798292365,0
27199.36146024149,0
27191.797204922535,1
27154.348102047807,0
27107.03819469281,1
27101.329030001885,0
27099.448108583572,0
27097.377177182585,0
27093.833469822886,1
27075.47764633561,0
27072.481458430993,0
27068.702414149302,1
27060.790518355905,1
27058.892929235823,1
27057.80291717744,1
27036.558168399148,0
27034.349064240465,0
27034.089169971878,0
27032.332407035865,0
27022.507256609853,1
27008.656703900197,1
26997.343365497654,0
26993.494832221768,0
26992.385255629313,1
26985.8167378942,1
26984.969168896438,0
26971.38955931994,0
26955.701966844616,0
26954.40148435079,0
26948.732440831605,1
26941.813416107674,1
26940.965814644354,1
26936.503873604932,0
26933.371950920555,0
26929.32905840024,0
26928.417715592193,0
26923.27108892321,0
26898.699118977995,1
26891.329057126655,1
26887.343840547488,1
26880.32906395907,0
26879.35860909708,1
26876.772441562265,1
26875.329060592572,0
26853.934878102504,1
26847.4834038954,0
26840.461027121288,0
26834.32906359306,0
26824.986780936364,1
26817.58387066424,0
26812.202990050195,1
26809.777714130585,1
26797.329039868084,1
26791.484378206893,0
26789.00965509843,1
26787.902957192273,1
26785.374812889728,0
26774.32907535194,0
26762.33148162102,0
26757.922019916703,1
26756.85342671082,1
26749.722441073507,1
26748.533875840018,1
26747.329051124747,1
26741.493401253596,1
26734.329052599613,1
26729.329053166788,1
26728.329053280293,1
26727.920146191376,1
26713.329054981936,1
26712.329060679884,1
26710.329073726432,1
26708.32905554911,1
26702.329078567796,1
26700.329056456685,1
26695.329057023977,1
26682.69055381778,1
26659.329061107943,1
26656.890147520462,0
26649.32906389318,1
26643.32906292309,1
26642.434822882293,0
26637.378692900296,0
26630.448678091052,1
26625.369137422647,0
26622.098246108857,0
26618.527221726952,0
26612.329077608883,1
26606.770121283596,1
26599.500561038847,0
26601.183494708617,1
26598.73391235189,1
26589.329091387102,0
26583.83821730886,1
26577.484354448738,0
26558.02346256061,0
26523.99060424557,1
26512.886810450465,1
26454.449604162946,0
26448.833475757623,1
26445.45583249291,0
26439.532954336726,0
26435.142550990684,0
26413.332929403638,0
26404.331059173448,0
26394.841109894565,1
26359.32911913027,0
26357.814007973648,1
26356.380602084915,0
26345.425353394006,0
26335.5958479814,0
26328.949224428274,1
26319.527268966427,0
26316.472034507664,1
26308.02397707384,1
26288.45059867727,0
26278.827290294343,1
26272.329127349192,1
26270.414900216623,0
26255.123108115396,1
26212.329140758724,0
26198.079715699772,1
26195.639207971864,0
26171.329137156485,0
26167.440604818752,0
26154.390611044597,0
26153.329137547757,0
26136.043063142686,1
26131.36301058717,0
26115.354413661058,0
26110.329145727213,1
26107.32914771838,0
26103.562048080843,1
26100.811608928605,1
26098.663492038846,0
26083.32917277899,0
26084.466810462414,0
26085.329155798652,0
26086.329171806225,0
26087.329144402756,1
26088.32914822304,1
26089.32916816452,0
26090.365428542136,0
26091.329162353184,0
26092.329142184695,1
26093.329143722076,1
26094.32914754236,1
26079.329149244004,0
26074.769695761963,1
26058.893041117117,1
26044.454431873164,1
26039.78112249018,1
26038.4339759578,0
26030.71587958699,1
26026.906861572876,1
26019.329152749386,0
26012.443008416216,0
26010.101655580685,1
26002.41350469424,0
25984.43203528493,0
25981.32916594611,0
25980.456863210537,0
25974.463488431415,0
25969.503956706496,0
25968.412100782385,0
25962.329162517097,1
25960.479661993566,0
25938.329161938396,0
25917.32916597149,1
25912.884959573625,1
25901.957848948077,0
25899.84496409807,0
25889.534947947133,0
25883.403962865123,0
25876.523018046748,0
25869.781648559496,0
25865.37681739824,0
25865.34696963569,1
25862.867850911338,1
25851.331610176945,0
25849.773082205793,1
25843.329176017083,0
25812.582081347005,0
25802.32918066834,0
25801.32915451005,1
25798.329169953126,1
25797.443513096776,0
25783.32918447454,0
25780.82496806979,0
25778.403031915892,0
25774.334443449974,0
25765.32918156439,0
25762.32918190467,0
25752.357296190923,0
25748.329185143695,0
25744.92452412739,1
25725.329191054334,0
25718.32919184852,0
25706.71162848675,1
25697.399813312106,0
25692.81689162692,1
25686.35113080975,0
25668.08644741238,1
25666.501164891873,0
25657.369701363612,0
25652.34685094224,0
25645.454018789926,1
25643.595444655744,0
25624.478770924266,0
25617.329198354273,0
25613.46068187256,0
25612.329192704638,1
25610.15501567477,1
25607.401639666292,0
25602.45545548573,0
25596.860269596335,0
25595.94599120645,1
25592.380679127644,0
25575.943583473214,1
25552.329210680327,0
25535.32922314538,0
25530.536906732246,0
25451.679760164232,1
25447.02408842405,1
25439.7154663431,1
25424.024620044045,1
25401.437337947194,0
25385.365428407094,0
25364.444069002173,0
25355.32922807685,0
25354.59692697483,1
25342.865541040897,1
25334.146452125162,1
25321.583563279826,1
25306.343546849326,0
25302.016030926025,0
25288.87978397822,0
25281.535964718205,0
25277.32924682973,0
25267.40832632198,1
25266.367361050216,0
25264.256982541177,1
25254.79883591365,0
25250.61556500115,0
25246.542644098285,0
25241.424034055904,0
25221.70363452239,1
25214.329264127417,1
25205.329242810374,1
25196.056965674157,1
25172.915988573106,1
25167.895029127365,0
25163.828876913874,0
25154.329255831428,0
25144.329255315126,1
25118.329248746508,1
25114.9098259405,1
25106.423585149343,0
25089.964591850992,0
25067.507890535984,0
25059.32925543969,1
25053.32926233718,0
25039.929887627717,0
25033.612182678422,1
25029.46977609361,0
25028.458359777345,0
25024.3292689285,1
25016.329269836075,1
25015.90601711732,1
25013.32926065824,1
24993.32927244529,0
24991.936517328955,0
24989.046527090715,1
24980.81555232848,1
24976.492176682572,0
24957.653611801914,1
24956.931273717782,1
24951.781257709838,0
24939.50598711334,0
24937.532174878637,0
24931.56314241432,0
24910.376475079684,1
24909.593607864226,1
24901.56980933796,0
24900.329289598507,0
24899.329260771163,1
24892.329282252584,0
24882.15418508614,0
24880.329285264597,1
24872.34455501358,0
24868.14562003,1
24865.386944809463,0
24863.448838491575,0
24860.6626897339,0
24857.662245111307,0
24843.61362714006,0
24839.329293217277,0
24829.33315331349,0
24823.32928842958,0
24796.500766434707,0
24795.329294907395,0
24787.45837385836,0
24770.365512117627,1
24769.508375744685,0
24768.329294668976,0
24766.97174284025,1
24757.860810118495,1
24751.50551651651,1
24745.391708763433,0
24737.337530027027,0
24727.36985524802,0
24720.89606560534,1
24719.46604124678,0
24718.949871881632,0
24716.818014155142,1
24702.408888915903,1
24686.690792718902,0
24681.365073734894,0
24678.42931417236,0
24669.32930920145,1
24668.329306013533,0
24661.73177331849,1
24640.329825714114,1
24638.96510569658,0
24637.353607137105,0
24628.98988109303,1
24592.361875716946,0
24574.343162479112,0
24554.4703005295,1
24545.593698710552,0
24536.46035338461,0
24526.82129717886,1
24520.436974600772,0
24505.054229353904,1
24495.406040520873,0
24484.346974527463,0
24479.581291004317,0
24474.420303761377,0
24463.945125041064,1
24458.43082159653,0
24448.38890176383,0
24444.329340311117,0
24437.961802651058,1
24434.46460883133,0
24430.36936676246,0
24423.426019014674,0
24414.37792258477,0
24413.558424257906,1
24396.422259324114,0
24395.43938594102,0
24387.72229511803,1
24377.490344975144,0
24358.426525461487,0
24357.42604171578,0
24356.38033512188,0
24354.434618512285,0
24334.442707095877,0
24321.488911689026,0
24318.988038517884,1
24306.69179783645,1
24303.473672238062,0
24292.329340801225,1
24289.329341141623,1
24282.453203539597,0
24279.329355095862,1
24278.680841680616,0
24270.43034992565,0
24266.357947343145,0
24258.757087032427,1
24252.85710656189,1
24235.498450502637,0
24225.730379100656,1
24223.39272130211,0
24221.329360024887,0
24216.329365544254,0
24203.41794945707,0
24197.32936109684,1
24194.894760742434,0
24186.352256141137,0
24177.824247985962,1
24160.725155488122,1
24141.79468155664,0
24135.62085352931,1
24133.41035271366,1
24123.8247182091,1
24122.32936567138,1
24116.386069445056,0
24102.450873905444,0
24099.83469319041,1
24087.275692017865,1
24076.47562638484,0
24069.395142825902,0
24068.409885359346,0
24062.329374761204,0
24061.90467914415,1
24059.404179432546,0
24039.329380671843,1
24038.41089583852,0
24024.53942821431,0
24023.32937461941,1
24007.329382651486,1
23985.200947962236,1
23981.91375398438,1
23966.329396188492,0
23960.46038591687,0
23955.374178147526,0
23951.353700917563,0
23949.76468602789,1
23948.00091462361,0
23940.329390252242,1
23935.34751412773,0
23929.53467702947,0
23924.32939041662,0
23921.35847007297,0
23919.329394285218,0
23917.32939286146,1
23908.911384121282,0
23904.68522096658,1
23902.34511645732,1
23895.329395357287,0
23893.37705579924,0
23883.32940002007,0
23877.32939574856,0
23873.369420401752,0
23867.450858113938,0
23865.227171621867,1
23851.348950607586,0
23848.74186196574,1
23836.32939811668,1
23828.329399024136,1
23819.915686008055,1
23806.43231073476,0
23785.99427495629,1
23783.32940412918,1
23781.137130641146,1
23772.329410961713,1
23768.81517437636,1
23763.36800874304,0
23740.00379151327,0
23732.501833080198,0
23720.44136447017,0
23707.58184354892,0
23701.553753637825,0
23680.51135460753,0
23677.329417805187,0
23630.005223098095,0
23620.329433157458,0
23617.5061212742,0
23610.59950689308,1
23582.33564436948,0
23577.529488203232,0
23563.329434671672,1
23562.82617930509,1
23529.039068754413,1
23527.34090168134,0
23525.9100407504,1
23518.334686562186,0
23509.787112423335,1
23485.32944517117,1
23463.32944601623,1
23454.329449320212,0
23453.356627026573,0
23450.329447490978,0
23441.914281750796,1
23440.409955662908,0
23425.454236276564,0
23409.36851967417,0
23401.329436296364,1
23395.365693365224,0
23388.865243186126,1
23387.482349275728,1
23383.329455091734,1
23353.45471854054,0
23348.632364957244,1
23338.3294624798,0
23336.74950156454,1
23317.329462579102,1
23313.752881879802,0
23310.01101285848,0
23305.43234261661,0
23280.32944443857,1
23271.10388177063,1
23267.452355159796,0
23265.101953424164,0
23258.087197170942,1
23253.735265224823,1
23246.39474127395,0
23232.329472222016,0
23226.375215732958,1
23222.640018066624,0
23209.949579755776,0
23202.758182058227,1
23198.349003913114,1
23197.03866132477,1
23195.441899553407,0
23184.32947436592,0
23175.659999318537,1
23159.329480503453,1
23143.43811764312,0
23143.153401843272,0
23137.37094457622,0
23136.32948311267,0
23119.329485041206,0
23106.906692930497,1
23089.32948286005,1
23077.355223904364,0
23069.383785157,1
23067.550470440066,1
23049.45102250902,0
23046.600028668414,0
23033.329491496086,0
23031.104831026052,0
23016.741968375398,1
23003.015772363055,1
22998.813860916183,1
22988.329477564548,1
22967.32948159764,1
22960.47908659384,1
22946.82767484302,1
22944.371918984107,0
22938.958143597003,1
22931.32950243517,1
22926.329501351574,1
22923.49145151046,0
22919.97198159166,1
22919.054381842958,0
22907.373347651097,1
22892.329505208763,1
22885.03630360111,1
22882.820088565117,1
22878.329510730808,0
22868.39955068915,1
22852.329518632498,0
22851.947695333743,1
22846.390513889957,1
22844.09820096416,0
22838.329513617908,0
22836.458633735194,0
22835.373836329905,0
22832.49336681445,0
22820.472910657874,0
22818.424785067094,0
22813.440982866217,0
22792.836767318775,0
22788.329505838105,1
22779.069616658264,1
22748.506239912705,0
22706.9548589536,0
22692.942479209276,0
22685.32953427639,0
22680.526239494444,0
22679.339117830386,1
22677.511512762518,1
22674.40862222365,0
22670.478147134767,1
22670.105369220837,0
22663.49576806638,0
22635.804899423034,1
22626.398142820224,0
22585.431027640007,0
22583.401480218745,0
22565.880578874494,0
22533.847235854482,1
22521.802018532064,1
22520.413380106213,0
22515.486257671495,0
22496.933916521142,0
22447.32954058901,0
22435.329557053046,0
22431.992042875267,1
22426.527249576524,0
22414.32953874825,1
22413.867259960272,1
22411.329562058905,0
22405.329562739586,0
22400.40483954572,0
22396.368664910435,0
22394.92109601642,1
22391.918228302617,0
22389.13730547391,1
22386.456741310423,0
22382.493409200804,1
22375.329569444293,1
22358.329571372946,1
22352.938311170903,0
22341.32957165083,1
22339.329573528375,0
22329.329574662843,1
22320.329574033152,1
22318.765359410667,1
22317.443895750912,0
22315.899184616283,1
22282.341518310946,1
22275.438665034366,0
22271.53061215591,0
22270.329579705372,0
22269.804914000793,1
22267.071118691005,1
22260.98686251114,1
22255.481057878817,1
22246.329582428094,1
22245.75060574559,0
22239.329584872816,1
